UserID,Datatime,Building,Floor ,Long,Lat
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
User1,2017-01-01T12:00:10,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068313065,47.31075919
b1bb9e247f060f5e,2018-04-19T12:34:17.488,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068082582,47.31020622
b1bb9e247f060f5e,2018-04-19T12:34:22.591,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068430814,47.31075351
b1bb9e247f060f5e,2018-04-19T12:34:27.664,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068523382,47.3108042
b1bb9e247f060f5e,2018-04-19T12:34:32.810,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068455613,47.31079421
b1bb9e247f060f5e,2018-04-19T12:34:37.866,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068507507,47.31086219
b1bb9e247f060f5e,2018-04-19T12:34:42.953,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.06851762,47.31084954
b1bb9e247f060f5e,2018-04-19T12:34:47.977,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068456892,47.31081317
b1bb9e247f060f5e,2018-04-19T12:34:52.996,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068349362,47.31084213
b1bb9e247f060f5e,2018-04-19T12:34:58.027,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068287047,47.31084637
b1bb9e247f060f5e,2018-04-19T12:35:03.061,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068243713,47.31082074
b1bb9e247f060f5e,2018-04-19T12:35:09.065,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068198616,47.31078479
b1bb9e247f060f5e,2018-04-19T12:35:14.343,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068470962,47.3108102
b1bb9e247f060f5e,2018-04-19T12:35:19.379,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068444492,47.31077484
b1bb9e247f060f5e,2018-04-19T12:35:24.423,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068548295,47.31070149
b1bb9e247f060f5e,2018-04-19T12:35:29.500,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068593704,47.31071416
b1bb9e247f060f5e,2018-04-19T12:35:34.540,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068517319,47.31064598
b1bb9e247f060f5e,2018-04-19T12:35:59.920,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.067870476,47.31129417
b1bb9e247f060f5e,2018-04-19T12:36:00.930,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068288862,47.31095681
b1bb9e247f060f5e,2018-04-19T12:36:01.952,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068264966,47.31101694
b1bb9e247f060f5e,2018-04-19T12:36:02.975,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068270074,47.31109231
b1bb9e247f060f5e,2018-04-19T12:36:03.987,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068253062,47.3110672
b1bb9e247f060f5e,2018-04-19T12:36:05.021,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068268976,47.31109379
b1bb9e247f060f5e,2018-04-19T12:36:06.040,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068379027,47.31096277
b1bb9e247f060f5e,2018-04-19T12:36:07.094,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068370096,47.3109638
b1bb9e247f060f5e,2018-04-19T12:36:08.122,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068136456,47.3111418
b1bb9e247f060f5e,2018-04-19T12:36:09.136,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068431503,47.31087811
b1bb9e247f060f5e,2018-04-19T12:36:10.166,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068366452,47.3109381
b1bb9e247f060f5e,2018-04-19T12:36:11.185,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068374287,47.3107929
b1bb9e247f060f5e,2018-04-19T12:36:12.227,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068140333,47.31112779
b1bb9e247f060f5e,2018-04-19T12:36:13.276,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068418825,47.31080433
b1bb9e247f060f5e,2018-04-19T12:36:14.335,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068420291,47.31080527
b1bb9e247f060f5e,2018-04-19T12:36:15.387,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068423713,47.31080436
b1bb9e247f060f5e,2018-04-19T12:36:16.445,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06842875,47.31080467
b1bb9e247f060f5e,2018-04-19T12:36:17.479,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068434718,47.31080274
b1bb9e247f060f5e,2018-04-19T12:36:18.653,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068132399,47.31117617
b1bb9e247f060f5e,2018-04-19T12:36:26.545,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.067666755,47.31058021
b1bb9e247f060f5e,2018-04-19T12:36:27.578,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06854907,47.31074538
b1bb9e247f060f5e,2018-04-19T12:36:28.627,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068569544,47.31074145
b1bb9e247f060f5e,2018-04-19T12:36:29.739,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068534351,47.31074416
b1bb9e247f060f5e,2018-04-19T12:36:30.790,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06853037,47.31073867
b1bb9e247f060f5e,2018-04-19T12:36:32.537,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068122112,47.31101217
b1bb9e247f060f5e,2018-04-19T12:36:33.568,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068531562,47.31073806
b1bb9e247f060f5e,2018-04-19T12:36:34.629,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068523166,47.31079368
b1bb9e247f060f5e,2018-04-19T12:36:35.676,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068535383,47.31080654
b1bb9e247f060f5e,2018-04-19T12:36:36.722,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068433976,47.31069855
b1bb9e247f060f5e,2018-04-19T12:36:38.137,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068540253,47.31082654
b1bb9e247f060f5e,2018-04-19T12:36:39.227,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068533161,47.31074529
b1bb9e247f060f5e,2018-04-19T12:36:40.275,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06861459,47.31070332
b1bb9e247f060f5e,2018-04-19T12:36:41.288,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068635844,47.31077935
b1bb9e247f060f5e,2018-04-19T12:36:42.319,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068687816,47.31075005
b1bb9e247f060f5e,2018-04-19T12:36:43.355,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068671525,47.31080032
b1bb9e247f060f5e,2018-04-19T12:36:44.385,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06863658,47.31081558
b1bb9e247f060f5e,2018-04-19T12:36:45.436,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068582671,47.31071494
b1bb9e247f060f5e,2018-04-19T12:36:46.482,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068657231,47.31075123
b1bb9e247f060f5e,2018-04-19T12:36:47.540,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068540897,47.31079547
b1bb9e247f060f5e,2018-04-19T12:36:48.581,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068560756,47.310738
b1bb9e247f060f5e,2018-04-19T12:36:49.642,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068649089,47.31073658
b1bb9e247f060f5e,2018-04-19T12:36:50.847,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06845815,47.31064043
b1bb9e247f060f5e,2018-04-19T12:36:51.881,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R4,5.068479172,47.3106182
b1bb9e247f060f5e,2018-04-19T12:36:52.929,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068570631,47.31071323
b1bb9e247f060f5e,2018-04-19T12:36:53.976,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068636977,47.31071642
b1bb9e247f060f5e,2018-04-19T12:36:55.021,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068645126,47.31079558
b1bb9e247f060f5e,2018-04-19T12:36:56.079,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068532593,47.31080506
b1bb9e247f060f5e,2018-04-19T12:36:57.725,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.069301624,47.31122472
b1bb9e247f060f5e,2018-04-19T12:36:58.781,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068651343,47.31078589
b1bb9e247f060f5e,2018-04-19T12:36:59.792,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068678946,47.31078368
b1bb9e247f060f5e,2018-04-19T12:37:00.835,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068594604,47.31076279
b1bb9e247f060f5e,2018-04-19T12:37:09.159,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068714327,47.31064925
b1bb9e247f060f5e,2018-04-19T12:37:10.181,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068713775,47.31064554
b1bb9e247f060f5e,2018-04-19T12:37:11.216,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068713241,47.31064699
b1bb9e247f060f5e,2018-04-19T12:37:12.228,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068873622,47.31075953
b1bb9e247f060f5e,2018-04-19T12:37:13.244,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06866573,47.31065228
b1bb9e247f060f5e,2018-04-19T12:37:14.252,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068718984,47.31065423
b1bb9e247f060f5e,2018-04-19T12:37:15.263,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068716511,47.31065756
b1bb9e247f060f5e,2018-04-19T12:37:16.292,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068714279,47.31065671
b1bb9e247f060f5e,2018-04-19T12:37:17.336,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068717903,47.31065894
b1bb9e247f060f5e,2018-04-19T12:37:18.358,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068718368,47.31065795
b1bb9e247f060f5e,2018-04-19T12:37:19.398,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068723405,47.31065018
b1bb9e247f060f5e,2018-04-19T12:37:20.441,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068723855,47.31065916
b1bb9e247f060f5e,2018-04-19T12:37:21.494,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068586004,47.31063307
b1bb9e247f060f5e,2018-04-19T12:37:22.552,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068718858,47.31065092
b1bb9e247f060f5e,2018-04-19T12:37:23.586,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068725156,47.31065572
b1bb9e247f060f5e,2018-04-19T12:37:24.651,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068744047,47.3106618
b1bb9e247f060f5e,2018-04-19T12:37:25.687,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06876607,47.31066855
b1bb9e247f060f5e,2018-04-19T12:37:26.701,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R4,5.068806325,47.31068596
b1bb9e247f060f5e,2018-04-19T12:37:34.088,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068835021,47.3105956
b1bb9e247f060f5e,2018-04-19T12:37:35.143,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06888243,47.31060343
b1bb9e247f060f5e,2018-04-19T12:37:36.215,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068860755,47.31059582
b1bb9e247f060f5e,2018-04-19T12:37:37.242,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06885896,47.31062575
b1bb9e247f060f5e,2018-04-19T12:37:48.965,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.069626605,47.3109656
b1bb9e247f060f5e,2018-04-19T12:37:53.974,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068867439,47.31062363
b1bb9e247f060f5e,2018-04-19T12:37:59.006,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068799298,47.31070732
b1bb9e247f060f5e,2018-04-19T12:38:09.304,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068869254,47.31074838
b1bb9e247f060f5e,2018-04-19T12:38:14.378,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068819353,47.31068704
b1bb9e247f060f5e,2018-04-19T12:38:19.415,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.06858182,47.31075244
b1bb9e247f060f5e,2018-04-19T12:38:24.459,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068726131,47.31071961
b1bb9e247f060f5e,2018-04-19T12:38:29.471,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068654711,47.31068571
b1bb9e247f060f5e,2018-04-19T12:38:34.488,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068713302,47.31064086
b1bb9e247f060f5e,2018-04-19T12:38:39.522,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068598125,47.3107034
b1bb9e247f060f5e,2018-04-19T12:38:50.889,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068560487,47.31042423
b1bb9e247f060f5e,2018-04-19T12:38:56.206,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068875921,47.31089843
b1bb9e247f060f5e,2018-04-19T12:39:01.241,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068672773,47.31052115
b1bb9e247f060f5e,2018-04-19T12:39:06.316,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R5,5.068150736,47.31050836
b1bb9e247f060f5e,2018-04-19T12:39:11.566,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068890959,47.31039286
b1bb9e247f060f5e,2018-04-19T12:39:16.593,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068645214,47.31031013
b1bb9e247f060f5e,2018-04-19T12:39:21.788,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.06919929,47.31075785
b1bb9e247f060f5e,2018-04-19T12:39:26.802,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068160774,47.3112574
b1bb9e247f060f5e,2018-04-19T12:39:31.851,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068451664,47.31075985
b1bb9e247f060f5e,2018-04-19T12:39:36.863,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.069011494,47.31111615
b1bb9e247f060f5e,2018-04-19T12:39:41.928,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068894939,47.31111459
b1bb9e247f060f5e,2018-04-19T12:39:46.949,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068868741,47.31103808
b1bb9e247f060f5e,2018-04-19T12:39:52.087,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068853063,47.3110027
b1bb9e247f060f5e,2018-04-19T12:39:57.110,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068919623,47.3109548
b1bb9e247f060f5e,2018-04-19T12:40:02.242,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.06885088,47.31096056
b1bb9e247f060f5e,2018-04-19T12:40:07.255,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068915555,47.31098212
b1bb9e247f060f5e,2018-04-19T12:40:12.296,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068916332,47.31097871
b1bb9e247f060f5e,2018-04-19T12:40:17.323,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068930512,47.31094791
b1bb9e247f060f5e,2018-04-19T12:40:37.313,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.069147611,47.31167588
b1bb9e247f060f5e,2018-04-19T12:40:39.427,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068945381,47.31124676
b1bb9e247f060f5e,2018-04-19T12:40:41.481,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068959745,47.31124682
b1bb9e247f060f5e,2018-04-19T12:40:43.582,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.067947343,47.31088815
b1bb9e247f060f5e,2018-04-19T12:40:45.596,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068494724,47.31074394
b1bb9e247f060f5e,2018-04-19T12:40:47.703,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068939309,47.31132561
b1bb9e247f060f5e,2018-04-19T12:40:49.742,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068793802,47.31112445
b1bb9e247f060f5e,2018-04-19T12:40:51.813,https://www.u-bourgogne.fr/stride#R1,https://www.u-bourgogne.fr/stride#R2,5.068705519,47.31108981
